geoid,name,B13016001,"B13016001, Error",B13016002,"B13016002, Error",B13016003,"B13016003, Error",B13016004,"B13016004, Error",B13016005,"B13016005, Error",B13016006,"B13016006, Error",B13016007,"B13016007, Error",B13016008,"B13016008, Error",B13016009,"B13016009, Error",B13016010,"B13016010, Error",B13016011,"B13016011, Error",B13016012,"B13016012, Error",B13016013,"B13016013, Error",B13016014,"B13016014, Error",B13016015,"B13016015, Error",B13016016,"B13016016, Error",B13016017,"B13016017, Error"
86000US32814,"32814",2395,600,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,2395,600,78,83,356,238,388,196,516,248,609,310,166,129,282,193
86000US32817,"32817",9883,661,429,145,79,76,29,28,27,30,173,112,48,40,51,62,22,24,9454,667,1407,267,2757,416,1254,328,764,224,1092,255,935,204,1245,225
86000US32818,"32818",15679,1103,1060,307,47,58,80,78,264,150,280,169,305,181,23,26,61,77,14619,1022,1960,342,2306,533,2385,462,1843,335,1585,335,2124,316,2416,400
86000US32819,"32819",6895,590,368,138,0,25,13,21,133,117,131,85,39,31,40,48,12,19,6527,591,736,160,1033,215,871,229,939,308,882,178,811,221,1255,237
86000US32820,"32820",2436,356,222,147,0,21,71,110,55,60,42,37,14,22,40,44,0,21,2214,347,166,95,433,163,314,153,203,103,402,138,265,122,431,154
86000US32821,"32821",5817,691,468,163,0,21,175,127,53,58,160,99,80,67,0,21,0,21,5349,679,172,117,1086,307,1474,345,1148,315,662,232,524,181,283,115
86000US32822,"32822",15846,1100,1067,365,70,73,123,139,463,245,235,156,65,57,111,96,0,32,14779,1057,1731,366,1668,354,1890,333,2089,377,3049,571,2273,360,2079,318
86000US32824,"32824",12341,1320,231,137,0,29,6,9,96,74,113,111,0,29,16,24,0,29,12110,1318,1758,418,1312,417,2161,673,1659,443,1525,389,1384,398,2311,452
86000US32825,"32825",17858,1262,562,254,54,96,193,148,120,105,82,88,92,74,2,11,19,35,17296,1278,1908,468,3356,581,2590,511,2535,481,2188,403,1731,323,2988,511
86000US32826,"32826",13375,1343,170,95,0,29,42,50,41,41,69,71,0,29,18,30,0,29,13205,1345,6600,978,3517,507,664,193,534,185,592,208,552,211,746,212
86000US32827,"32827",2657,359,98,70,0,19,0,19,15,23,70,64,0,19,13,21,0,19,2559,355,441,198,300,110,204,111,288,138,390,134,468,146,468,134
86000US32828,"32828",21099,1535,546,288,0,32,0,32,18,20,185,232,31,49,250,197,62,100,20553,1519,2565,528,3943,1032,3150,768,1899,413,2314,613,3229,664,3453,607
86000US32829,"32829",5637,661,537,257,0,25,83,127,56,62,99,87,245,186,28,45,26,42,5100,718,620,280,518,252,518,173,905,333,1003,276,911,304,625,211
86000US32830,"32830",0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14
86000US32831,"32831",0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14
86000US32832,"32832",7440,805,427,257,0,25,0,25,48,61,180,141,186,195,13,21,0,25,7013,816,655,261,537,235,1256,458,889,296,1272,410,1426,425,978,334
86000US32833,"32833",2275,474,67,57,0,19,0,19,12,19,55,53,0,19,0,19,0,19,2208,475,269,200,284,163,362,179,271,202,226,127,367,205,429,190
86000US32835,"32835",15433,980,1014,311,0,29,73,65,404,218,377,196,160,130,0,29,0,29,14419,974,1436,391,2563,514,2516,592,2126,397,2027,392,1539,352,2212,408
86000US32836,"32836",4766,524,294,241,0,25,0,25,105,169,148,104,41,54,0,25,0,25,4472,516,477,204,585,241,782,260,563,227,785,277,580,219,700,209
86000US32837,"32837",13535,1007,373,197,0,32,0,32,130,142,86,64,82,70,75,98,0,32,13162,968,1680,482,1750,396,1744,383,1482,377,2055,364,1915,343,2536,392
86000US32839,"32839",15735,1075,1017,397,0,32,172,96,419,278,289,157,115,114,22,34,0,32,14718,998,1341,329,2305,431,2683,585,2470,438,2141,501,1982,473,1796,313
86000US32901,"32901",4967,565,326,127,0,25,153,101,5,11,130,83,20,31,18,29,0,25,4641,555,695,199,822,281,853,217,560,166,552,182,346,141,813,214
86000US32903,"32903",2812,381,176,97,0,21,0,21,30,35,106,85,32,32,8,13,0,21,2636,380,359,131,187,103,397,232,338,135,452,148,306,122,597,130
86000US32904,"32904",6873,579,632,280,29,46,73,57,231,168,222,229,77,74,0,29,0,29,6241,670,575,221,1107,437,652,229,892,245,1029,307,728,230,1258,289
86000US32905,"32905",4664,558,211,113,17,27,118,84,58,70,0,25,18,28,0,25,0,25,4453,558,824,283,619,216,664,222,407,185,499,189,785,240,655,200
86000US32907,"32907",10111,849,545,297,11,16,21,35,115,78,77,70,198,186,123,134,0,29,9566,932,1596,359,1304,291,1269,375,1094,279,1263,320,1460,282,1580,355
86000US32908,"32908",3011,559,200,119,0,21,109,105,91,93,0,21,0,21,0,21,0,21,2811,545,457,208,264,192,540,347,549,201,290,154,399,285,312,190
86000US32909,"32909",6467,606,571,264,0,29,38,53,208,182,174,118,89,102,62,101,0,29,5896,540,756,257,741,289,613,228,1252,244,650,201,626,232,1258,327
86000US32920,"32920",1385,247,37,46,0,21,0,21,30,43,0,21,7,14,0,21,0,21,1348,247,86,45,120,75,146,94,168,100,261,115,185,89,382,128
86000US32922,"32922",4407,531,365,241,0,21,46,66,28,46,98,75,193,159,0,21,0,21,4042,509,533,228,632,268,783,318,332,111,546,210,355,120,861,252
86000US32925,"32925",383,70,16,11,0,14,0,14,10,12,2,5,4,6,0,14,0,14,367,72,45,31,33,28,65,28,30,20,85,43,61,38,48,29
86000US32926,"32926",3915,594,120,82,0,25,19,25,26,35,68,67,7,12,0,25,0,25,3795,582,391,173,431,176,569,197,737,259,396,187,561,158,710,242
86000US32927,"32927",6067,596,322,176,0,25,120,126,169,116,21,27,0,25,0,25,12,18,5745,553,864,238,538,209,502,162,715,202,1049,285,843,201,1234,267
86000US32931,"32931",2121,246,36,36,0,21,0,21,12,20,10,16,0,21,0,21,14,16,2085,241,300,116,238,115,212,105,188,80,193,88,393,126,561,159
86000US32934,"32934",3491,503,152,98,0,21,37,58,33,34,52,49,0,21,30,48,0,21,3339,473,531,155,234,114,251,128,395,178,408,182,492,189,1028,218
86000US32935,"32935",8842,711,504,157,12,21,70,65,199,124,165,106,50,40,8,14,0,29,8338,698,789,192,1222,338,1646,399,1171,317,1373,256,858,194,1279,243
86000US32937,"32937",5338,365,246,93,0,25,27,27,41,34,60,38,80,72,24,27,14,23,5092,365,811,184,285,123,785,184,540,164,613,170,897,150,1161,227
86000US32940,"32940",7964,748,336,133,0,29,29,49,81,85,81,60,145,98,0,29,0,29,7628,749,1181,297,646,228,580,201,912,295,827,288,1400,457,2082,463
86000US32948,"32948",2024,369,91,87,0,19,46,48,0,19,45,71,0,19,0,19,0,19,1933,383,533,272,344,216,161,130,33,43,367,154,267,154,228,138
86000US32949,"32949",509,166,39,52,0,14,35,51,0,14,0,14,4,6,0,14,0,14,470,140,35,35,137,99,27,42,52,32,11,12,75,43,133,68
86000US32950,"32950",842,168,52,58,5,8,0,14,35,54,12,21,0,14,0,14,0,14,790,161,144,78,149,88,119,51,53,30,83,52,60,58,182,69
86000US32951,"32951",1311,184,126,76,0,21,23,36,21,41,43,33,21,26,11,18,7,11,1185,190,85,42,116,63,136,100,153,90,118,68,224,94,353,104
86000US32952,"32952",3548,369,204,136,0,25,0,25,53,53,36,54,102,116,0,25,13,16,3344,364,681,198,490,172,204,96,185,100,459,196,551,149,774,198
86000US32953,"32953",4616,423,186,112,0,25,16,26,61,45,102,102,0,25,0,25,7,11,4430,407,573,145,574,198,671,175,412,147,598,155,493,143,1109,195
86000US32955,"32955",8127,634,301,125,0,29,36,43,112,83,74,54,58,52,0,29,21,32,7826,624,880,252,711,227,1002,249,1035,234,1421,295,1078,320,1699,302
86000US32958,"32958",4492,518,68,77,0,25,0,25,12,15,42,53,14,23,0,25,0,25,4424,527,652,201,407,197,431,232,499,198,695,219,601,187,1139,261
86000US32960,"32960",4368,521,324,239,0,25,184,228,18,22,63,86,23,25,36,60,0,25,4044,540,469,194,736,277,580,209,494,164,592,249,505,208,668,164
86000US32962,"32962",4471,736,209,150,0,25,0,25,147,122,50,64,12,21,0,25,0,25,4262,724,571,296,594,408,537,310,667,273,695,308,339,187,859,285
86000US32963,"32963",1071,253,14,15,0,21,0,21,4,6,0,21,0,21,10,13,0,21,1057,251,162,86,166,128,138,113,80,81,110,58,136,71,265,93
86000US32966,"32966",3043,561,10,16,0,21,0,21,0,21,10,16,0,21,0,21,0,21,3033,562,438,222,182,95,609,310,310,147,601,269,204,78,689,275
86000US32967,"32967",3878,587,192,111,0,25,0,25,88,85,21,25,64,77,0,25,19,32,3686,575,479,221,478,210,267,141,227,153,815,325,825,292,595,237
86000US32968,"32968",2774,407,155,152,0,21,31,47,0,21,35,59,71,108,18,28,0,21,2619,399,272,136,434,225,284,158,408,248,209,93,318,179,694,216
86000US32970,"32970",137,174,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,137,174,0,14,0,14,0,14,137,174,0,14,0,14,0,14
86000US32976,"32976",664,235,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,664,235,121,94,95,113,40,43,92,103,108,90,30,48,178,124
86000US33001,"33001",37,35,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,37,35,2,5,0,14,0,14,4,7,5,8,0,14,26,34
86000US33004,"33004",3539,404,306,140,0,21,74,58,58,64,67,82,107,75,0,21,0,21,3233,439,257,132,260,157,499,223,595,156,446,186,545,185,631,253
86000US33009,"33009",8878,580,311,140,0,29,17,19,67,58,125,88,48,51,20,32,34,38,8567,619,803,279,995,288,1317,375,1380,412,1511,322,1168,267,1393,264
86000US33010,"33010",9574,622,371,124,17,32,50,46,105,60,107,71,54,65,0,29,38,48,9203,635,951,179,1162,258,1355,280,1081,196,1145,264,1648,265,1861,306
86000US33012,"33012",15892,963,582,188,9,16,51,40,148,91,171,90,183,114,0,32,20,29,15310,978,1836,289,1781,401,2081,348,1876,375,2024,396,2485,393,3227,491
86000US33013,"33013",6876,552,245,104,0,29,21,25,75,70,100,48,22,39,10,16,17,26,6631,531,446,135,873,246,726,211,1064,293,728,174,1100,218,1694,294
86000US33014,"33014",10160,750,363,134,0,29,116,88,74,70,120,78,53,51,0,29,0,29,9797,754,958,245,1208,321,1281,281,1211,279,1440,363,1404,300,2295,423
86000US33015,"33015",17746,909,623,216,88,108,89,77,129,94,129,97,89,82,65,72,34,55,17123,927,2042,392,2432,516,2391,464,1952,382,2339,402,2626,364,3341,381
86000US33016,"33016",12817,795,760,219,0,32,108,66,180,109,164,104,139,97,145,90,24,38,12057,746,1567,300,1679,370,1485,264,1226,280,1502,427,1963,354,2635,393
86000US33018,"33018",12793,783,518,154,35,32,2,4,162,94,189,114,106,64,24,25,0,32,12275,783,1468,299,1590,265,1787,339,1443,334,1551,307,1995,322,2441,321
86000US33019,"33019",2239,299,137,62,0,21,0,21,0,21,16,19,86,60,35,32,0,21,2102,296,166,81,240,102,259,131,196,110,268,113,338,134,635,178
86000US33020,"33020",10909,805,459,147,0,29,111,85,96,76,113,63,119,75,17,29,3,12,10450,789,817,250,1242,338,1425,338,1772,322,1499,304,1777,367,1918,311
86000US33021,"33021",11420,781,606,199,0,29,187,102,192,148,160,97,10,15,28,33,29,32,10814,786,1297,319,1297,273,1282,330,1627,338,1519,306,1385,261,2407,362
86000US33023,"33023",18783,900,993,274,11,20,271,155,175,89,348,146,154,121,34,41,0,32,17790,906,2226,371,2189,363,2667,449,2273,388,2815,399,2457,334,3163,398
86000US33024,"33024",18800,1096,924,242,39,62,185,156,180,103,271,163,163,90,49,71,37,45,17876,1096,2218,444,2308,447,2407,454,2423,375,2650,409,2874,415,2996,445
86000US33025,"33025",21950,1214,1076,360,0,32,37,69,569,260,176,116,95,93,155,165,44,53,20874,1271,1570,375,2528,462,2456,490,3642,566,2985,560,3163,447,4530,617
86000US33026,"33026",7818,707,242,96,0,29,0,29,55,45,64,48,94,66,12,19,17,21,7576,710,960,249,1110,245,1026,223,798,220,819,261,1255,277,1608,300
86000US33027,"33027",14099,1068,403,196,14,34,19,28,29,30,107,65,183,150,10,18,41,71,13696,1052,1490,402,2117,630,910,305,2086,554,1883,429,2374,571,2836,646
86000US33028,"33028",7222,624,209,102,0,25,30,36,23,25,68,58,30,41,58,58,0,25,7013,626,1083,277,727,185,645,203,1052,251,679,211,1297,225,1530,299
86000US33029,"33029",11097,1014,172,88,0,29,0,29,9,14,45,36,108,77,10,16,0,29,10925,1021,1696,327,1342,402,1237,431,935,291,1409,428,1754,421,2552,523
86000US33030,"33030",7714,680,621,198,0,29,144,97,218,131,107,98,137,92,15,26,0,29,7093,694,1006,242,883,264,907,222,1431,310,951,262,974,286,941,224
86000US33031,"33031",1415,272,96,106,0,19,0,19,0,19,0,19,96,106,0,19,0,19,1319,284,144,111,197,145,236,158,154,127,145,78,303,156,140,94
86000US33032,"33032",13716,987,605,232,36,59,89,79,226,164,195,118,30,34,29,46,0,32,13111,1008,1643,286,1814,392,1524,321,2063,385,2160,393,1725,374,2182,449
86000US33033,"33033",15091,971,1039,269,19,31,149,86,236,129,446,193,115,72,40,55,34,37,14052,929,2344,401,1493,381,1643,342,1993,318,2001,270,2153,423,2425,345
86000US33034,"33034",5044,506,346,121,30,49,3,6,110,69,68,66,110,75,17,29,8,13,4698,507,667,234,365,148,673,163,887,248,536,193,938,293,632,229
86000US33035,"33035",4696,626,152,157,22,40,0,21,0,21,0,21,99,141,0,21,31,53,4544,604,758,337,352,232,779,406,457,238,711,231,793,263,694,252
86000US33036,"33036",546,108,8,19,0,14,0,14,0,14,0,14,8,19,0,14,0,14,538,111,12,22,116,69,68,47,47,37,108,58,24,22,163,68
86000US33037,"33037",1791,253,40,40,5,10,0,21,0,21,17,27,18,28,0,21,0,21,1751,245,242,115,171,93,181,89,179,77,266,109,289,88,423,114
86000US33039,"33039",86,55,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,86,55,10,18,0,14,0,14,76,59,0,14,0,14,0,14
86000US33040,"33040",8200,379,478,157,38,52,17,28,163,97,218,107,42,41,0,29,0,29,7722,388,637,130,790,185,1236,195,1263,167,1160,240,1090,220,1546,209
86000US33042,"33042",1158,187,5,8,0,19,0,19,0,19,5,8,0,19,0,19,0,19,1153,187,75,45,69,56,165,96,167,72,89,61,229,80,359,112
86000US33043,"33043",796,164,44,50,31,47,0,14,0,14,0,14,13,19,0,14,0,14,752,163,86,57,141,93,88,73,77,34,107,63,139,78,114,60
86000US33050,"33050",1762,204,122,69,0,19,16,24,21,28,78,56,7,11,0,19,0,19,1640,207,233,80,157,95,239,132,132,67,209,68,231,80,439,126
86000US33051,"33051",50,36,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,50,36,0,14,0,14,13,20,11,18,0,14,9,17,17,20
86000US33054,"33054",7965,686,316,162,16,33,94,83,63,63,143,130,0,29,0,29,0,29,7649,678,1241,326,1308,324,1148,341,1326,364,672,218,676,240,1278,287
86000US33055,"33055",10323,909,526,209,3,28,128,110,92,105,101,69,161,105,8,12,33,54,9797,877,1354,329,1158,297,861,267,1544,347,1639,327,1264,295,1977,388
86000US33056,"33056",9582,727,340,132,0,29,79,52,87,69,115,83,38,44,21,25,0,29,9242,723,1431,304,1345,275,1258,266,942,238,1484,319,1375,283,1407,258
86000US33060,"33060",8069,643,460,189,0,29,82,91,93,91,80,76,79,57,114,111,12,19,7609,624,1062,244,939,299,1056,258,1083,262,939,234,1173,213,1357,276
86000US33062,"33062",2927,322,64,44,0,25,9,16,1,3,23,28,31,28,0,25,0,25,2863,316,299,107,209,86,390,159,331,105,415,145,414,139,805,186
86000US33063,"33063",12280,810,542,177,40,60,0,32,140,100,192,128,133,95,0,32,37,53,11738,807,1099,302,1129,291,1857,356,1875,403,2067,417,1479,314,2232,429
86000US33064,"33064",13405,790,400,127,0,32,108,82,69,59,142,76,81,49,0,32,0,32,13005,788,1433,348,1744,470,2082,411,2094,393,1820,373,1542,324,2290,360
86000US33065,"33065",15387,887,784,178,31,36,123,87,231,113,254,105,56,36,89,64,0,32,14603,874,2349,366,1540,326,1742,309,1691,388,2186,335,2474,405,2621,390
86000US33066,"33066",2571,341,318,153,0,21,0,21,99,83,44,55,165,124,10,16,0,21,2253,319,188,102,181,118,264,126,332,144,247,112,426,153,615,178
86000US33067,"33067",7240,772,226,110,0,25,41,64,18,32,103,73,8,13,36,42,20,31,7014,762,1245,332,869,311,923,259,662,252,734,220,1020,220,1561,362
86000US33068,"33068",14180,827,848,224,16,26,66,64,279,153,235,106,199,153,6,10,47,55,13332,856,1688,360,1645,370,1471,343,1796,412,1660,364,2232,379,2840,425
86000US33069,"33069",5405,427,381,117,23,25,119,71,147,78,68,45,18,21,6,12,0,25,5024,428,545,161,616,202,959,254,629,163,907,231,659,178,709,159
86000US33070,"33070",947,251,12,22,0,19,0,19,0,19,12,22,0,19,0,19,0,19,935,249,130,77,100,72,178,106,60,50,93,73,174,64,200,81
86000US33071,"33071",9677,674,490,173,0,29,5,8,136,90,224,126,102,67,17,25,6,9,9187,654,1322,279,1057,265,1053,273,936,224,1773,340,1288,257,1758,272
86000US33073,"33073",9973,651,218,94,0,29,0,29,17,27,105,55,89,65,7,19,0,29,9755,659,1222,313,1202,480,1341,360,1531,339,1186,268,1372,288,1901,324
86000US33076,"33076",8682,522,458,184,30,50,0,29,18,22,153,83,74,56,48,50,135,141,8224,576,1483,299,488,206,277,116,545,232,1551,297,1781,312,2099,315
86000US33101,"33101",0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14
86000US33109,"33109",13,20,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,13,20,0,14,0,14,0,14,0,14,0,14,13,20,0,14
86000US33122,"33122",68,29,13,19,0,14,0,14,0,14,13,19,0,14,0,14,0,14,55,23,0,14,0,14,19,16,0,14,23,27,13,22,0,14
86000US33125,"33125",13780,841,877,237,0,32,76,54,271,147,119,81,168,106,51,41,192,138,12903,762,1542,267,1553,401,1732,368,1723,350,2180,406,1832,328,2341,372
86000US33126,"33126",12522,716,682,227,0,32,92,96,321,155,85,57,72,60,103,93,9,14,11840,705,1424,311,1450,300,1736,349,1533,323,1577,350,1712,269,2408,389
86000US33127,"33127",7728,678,452,173,0,29,90,55,93,74,71,68,127,99,0,29,71,77,7276,672,916,216,963,266,1143,279,1169,244,943,233,929,224,1213,274
86000US33128,"33128",1498,351,95,62,0,19,0,19,26,35,49,46,7,12,13,20,0,19,1403,341,96,69,153,105,203,127,319,138,227,110,69,59,336,131
86000US33129,"33129",3854,995,120,93,0,21,0,21,0,21,97,88,23,35,0,21,0,21,3734,996,284,185,335,199,687,532,669,291,534,251,610,248,615,309
86000US33130,"33130",7786,985,399,211,0,25,0,25,42,49,166,137,58,85,97,111,36,61,7387,969,530,244,941,342,2078,600,1091,266,1120,323,673,261,954,263
86000US33131,"33131",6219,633,288,125,0,21,8,12,62,76,145,84,15,16,58,57,0,21,5931,615,255,132,339,167,1426,294,1729,408,802,204,726,285,654,261
86000US33132,"33132",4140,458,237,106,0,21,0,21,20,24,126,96,91,53,0,21,0,21,3903,426,164,115,489,156,978,195,1013,221,485,126,466,167,308,122
86000US33133,"33133",7779,685,330,114,0,29,38,49,29,34,117,69,60,43,65,41,21,23,7449,682,549,173,750,284,1473,310,1145,291,700,170,1360,295,1472,350
86000US33134,"33134",9410,632,282,130,0,29,16,26,141,98,69,48,50,42,6,9,0,29,9128,632,816,259,766,218,1007,231,1507,259,1487,291,1754,332,1791,284
86000US33135,"33135",8351,763,334,129,30,32,32,43,51,49,125,103,87,72,9,15,0,29,8017,757,762,197,1109,318,982,261,880,192,1044,332,1365,321,1875,339
86000US33136,"33136",4428,543,302,152,0,21,42,57,153,132,40,57,47,51,0,21,20,33,4126,494,483,179,596,199,651,176,591,172,641,196,514,180,650,182
86000US33137,"33137",7161,690,140,84,0,25,49,37,0,25,91,77,0,25,0,25,0,25,7021,696,485,177,771,234,1669,375,1476,278,1201,280,756,196,663,178
86000US33138,"33138",7144,775,338,158,0,29,37,62,86,107,36,38,97,67,67,47,15,26,6806,777,651,203,636,268,858,294,1016,332,1159,367,1111,316,1375,356
86000US33139,"33139",9639,688,421,165,0,29,0,29,72,74,109,75,110,71,130,130,0,29,9218,705,659,193,812,251,1467,313,1723,299,1838,358,1124,216,1595,287
86000US33140,"33140",4101,400,208,97,0,21,0,21,78,67,15,17,90,62,25,42,0,21,3893,404,206,94,494,160,584,159,571,147,651,160,581,150,806,151
86000US33141,"33141",10386,706,367,125,15,24,0,29,89,76,155,71,108,71,0,29,0,29,10019,718,869,279,1270,385,1244,297,1658,302,1455,327,1746,382,1777,257
86000US33142,"33142",14497,925,1079,318,27,26,184,121,298,161,284,148,146,109,89,80,51,47,13418,864,1836,385,1728,337,2107,423,2014,341,1708,335,1907,340,2118,284
86000US33143,"33143",7112,612,279,119,0,29,69,76,43,41,16,21,58,51,53,76,40,42,6833,640,654,247,1050,228,1365,364,967,216,732,202,899,199,1166,192
86000US33144,"33144",5993,659,150,96,0,25,0,25,95,85,42,44,13,20,0,25,0,25,5843,659,504,193,545,229,925,299,946,274,738,218,950,325,1235,311
86000US33145,"33145",7019,772,294,108,0,29,0,29,46,48,168,80,45,38,5,7,30,31,6725,781,559,226,618,177,990,367,1290,343,750,204,865,192,1653,290
86000US33146,"33146",5236,453,109,61,0,21,0,21,28,31,16,23,22,34,37,39,6,9,5127,451,1747,270,1571,347,349,118,255,110,371,201,259,93,575,155
86000US33147,"33147",11081,788,477,180,46,60,102,72,224,123,88,55,17,19,0,29,0,29,10604,779,1492,254,1341,326,1688,336,1687,339,1308,315,1210,257,1878,329
86000US33149,"33149",2798,195,99,56,7,12,0,21,4,7,24,24,48,41,16,27,0,21,2699,211,383,114,297,177,184,84,152,80,186,79,631,119,866,167
86000US33150,"33150",6794,614,263,118,0,25,22,26,27,33,126,87,88,73,0,25,0,25,6531,596,744,214,947,239,1011,266,1105,250,622,184,1001,242,1101,243
86000US33154,"33154",3266,361,214,122,55,71,20,29,0,21,0,21,41,50,98,82,0,21,3052,377,326,141,357,115,163,94,197,150,622,192,801,231,586,195
86000US33155,"33155",10457,670,384,141,0,29,7,15,109,74,110,80,96,67,62,79,0,29,10073,677,1165,294,1378,348,1520,259,1152,235,1704,394,1380,277,1774,313
86000US33156,"33156",7088,502,221,85,0,29,0,29,8,13,120,61,83,52,10,16,0,29,6867,520,1025,202,1072,282,688,183,660,187,633,178,1075,218,1714,283
86000US33157,"33157",15983,791,614,168,11,19,105,65,145,79,152,95,107,58,81,102,13,15,15369,807,2441,369,2339,371,2101,415,1796,294,1874,274,1951,276,2867,335
86000US33158,"33158",1376,228,30,25,0,19,0,19,5,8,17,19,8,13,0,19,0,19,1346,228,324,103,115,64,63,50,57,44,151,79,214,82,422,99
86000US33160,"33160",8358,574,349,112,0,29,46,49,60,43,81,51,109,62,29,33,24,26,8009,583,639,192,915,262,864,258,1437,251,904,212,1454,273,1796,291
86000US33161,"33161",14782,744,690,208,0,32,70,63,244,130,218,117,142,84,16,18,0,32,14092,775,1900,327,2167,338,2055,386,2131,382,2151,354,1633,308,2055,338
86000US33162,"33162",11366,798,648,196,35,40,33,36,247,147,75,58,92,68,158,119,8,16,10718,842,1580,341,1278,355,1774,424,1920,366,980,263,1319,258,1867,377
86000US33165,"33165",12406,732,694,232,0,32,88,117,244,134,105,66,136,100,64,65,57,56,11712,734,1214,343,1860,306,1410,329,1580,270,1473,283,1760,400,2415,370
86000US33166,"33166",5405,440,173,84,0,25,38,50,51,48,48,30,34,34,2,3,0,25,5232,439,523,187,704,185,775,225,907,194,854,220,563,167,906,177
86000US33167,"33167",4871,654,159,103,0,25,15,23,60,71,61,70,13,21,0,25,10,16,4712,640,590,204,662,244,412,151,705,272,737,290,679,227,927,252
86000US33168,"33168",6593,614,195,82,0,25,48,49,8,15,83,50,28,32,28,32,0,25,6398,609,823,199,1021,260,930,262,909,248,901,235,962,270,852,248
86000US33169,"33169",11317,911,494,179,0,29,18,22,146,85,198,155,85,53,28,33,19,31,10823,930,1407,293,1553,366,1859,336,1352,257,1470,279,1489,310,1693,267
86000US33170,"33170",3639,545,35,40,0,21,0,21,7,13,9,20,19,35,0,21,0,21,3604,554,477,221,309,142,595,217,327,155,467,175,468,189,961,287
86000US33172,"33172",10246,661,375,143,0,29,65,51,124,88,137,110,24,39,25,31,0,29,9871,653,808,192,1194,225,1653,275,1393,272,1544,407,1431,268,1848,311
86000US33173,"33173",8104,626,213,123,0,29,42,44,22,34,118,107,31,35,0,29,0,29,7891,623,624,216,1273,319,1076,305,906,231,857,210,1313,257,1842,336
86000US33174,"33174",8939,763,271,114,0,29,76,71,7,11,78,65,87,59,23,27,0,29,8668,771,1169,240,1802,298,1403,387,1180,312,784,210,1015,286,1315,279
86000US33175,"33175",12328,867,648,192,0,32,48,61,101,73,190,94,178,105,83,90,48,40,11680,885,1526,351,1483,336,1304,236,1731,361,1172,271,1872,293,2592,317
86000US33176,"33176",12789,740,543,185,0,32,100,75,114,78,150,117,117,72,32,44,30,31,12246,733,1645,336,1348,255,2277,459,1429,298,1616,298,1817,392,2114,317
86000US33177,"33177",14503,867,519,220,0,32,105,107,138,108,97,69,118,128,38,35,23,26,13984,885,2076,350,1801,362,1832,331,1736,302,1675,281,2185,358,2679,372
86000US33178,"33178",14906,722,492,197,0,32,23,36,134,139,127,87,166,100,37,38,5,7,14414,749,2170,408,1237,283,1586,398,1870,422,2006,252,2831,363,2714,348
86000US33179,"33179",11107,780,477,170,0,29,58,68,121,84,181,113,86,64,31,27,0,29,10630,801,982,234,1419,303,1109,269,1609,313,1702,340,1704,319,2105,370
86000US33180,"33180",6718,541,281,144,0,29,0,29,27,32,129,121,82,66,21,26,22,35,6437,536,576,184,510,186,833,302,607,190,1261,350,979,257,1671,262
86000US33181,"33181",5027,508,175,82,0,25,40,46,45,53,41,48,37,32,0,25,12,19,4852,496,714,260,706,206,872,267,562,230,580,218,677,164,741,187
86000US33182,"33182",3481,359,124,67,0,21,0,21,7,14,50,36,59,54,8,13,0,21,3357,363,630,160,438,145,436,130,211,73,515,178,478,126,649,153
86000US33183,"33183",8829,524,414,153,0,29,133,104,134,84,54,48,65,52,28,38,0,29,8415,513,931,174,1309,327,840,228,678,171,1289,232,1294,273,2074,372
86000US33184,"33184",4642,548,201,103,25,39,29,32,16,28,89,79,27,35,0,25,15,23,4441,554,462,179,539,231,759,240,335,166,351,139,928,253,1067,233
86000US33185,"33185",8154,618,288,94,21,23,0,29,0,29,89,43,80,54,51,40,47,74,7866,596,1053,225,912,213,1084,298,774,207,955,211,1527,286,1561,321
86000US33186,"33186",17934,1068,663,174,0,32,7,15,153,76,255,158,109,75,90,89,49,39,17271,1072,2239,397,2077,404,2290,412,1979,339,2464,455,2644,421,3578,446
86000US33187,"33187",4632,578,143,97,0,21,0,21,110,85,0,21,13,21,20,39,0,21,4489,600,559,225,485,183,486,205,903,261,457,177,676,225,923,276
86000US33189,"33189",6055,620,109,60,0,25,11,18,67,51,7,22,6,9,6,10,12,21,5946,630,832,226,564,197,916,227,469,143,1099,255,709,185,1357,285
86000US33190,"33190",4424,454,165,86,0,21,23,34,52,45,47,50,18,29,25,38,0,21,4259,467,600,206,435,192,520,187,504,168,518,144,1006,229,676,187
86000US33193,"33193",12291,683,353,150,0,29,15,18,109,81,96,65,90,64,43,44,0,29,11938,685,1599,287,1628,359,1504,307,1098,263,1645,314,1829,330,2635,367
